name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
Shaun King,KingSh00,8.5,14.375,83.125,0.625,0.5,1.125,0.0,0.375,0.375,0.591304347826087,5.782608695652174,0.043478260869565216,0.034782608695652174,29,27,15,0.5172413793103449,0
Sonny Jurgensen+,JurgSo00,4.0,8.5,88.625,0.625,0.75,0.0,0.0,0.125,0.125,0.47058823529411764,10.426470588235293,0.07352941176470588,0.08823529411764706,150,139,66,0.44,1
Stan Gelbaugh,GelbSt00,7.0,13.75,73.5,0.25,1.125,1.0,0.0,0.0,0.0,0.509090909090909,5.345454545454546,0.01818181818181818,0.08181818181818182,14,11,1,0.07142857142857142,0
Stan Humphries,HumpSt00,6.625,12.0,81.25,0.25,0.375,0.375,0.0,0.375,0.25,0.5520833333333334,6.770833333333333,0.020833333333333332,0.03125,86,83,53,0.6162790697674418,1
Steve Bartkowski,BartSt00,4.375,10.125,50.0,0.375,0.375,0.0,0.0,0.25,0.25,0.43209876543209874,4.938271604938271,0.037037037037037035,0.037037037037037035,128,127,59,0.4609375,1
Steve Beuerlein,BeueSt00,5.875,12.75,95.0,0.625,0.375,1.875,0.0,0.125,0.125,0.46078431372549017,7.450980392156863,0.049019607843137254,0.029411764705882353,116,103,53,0.45689655172413796,1
Steve Bono,BonoSt00,5.125,12.25,65.125,0.625,0.5,0.875,0.0,0.25,0.25,0.41836734693877553,5.316326530612245,0.05102040816326531,0.04081632653061224,55,43,30,0.5454545454545454,0
Steve DeBerg,DeBeSt00,7.375,16.125,89.875,0.5,1.375,0.0,0.0,0.0,0.0,0.4573643410852713,5.573643410852713,0.031007751937984496,0.08527131782945736,165,142,60,0.36363636363636365,1
Steve Dils,DilsSt00,10.25,19.375,108.625,0.375,0.25,0.875,0.0,0.125,0.125,0.5290322580645161,5.606451612903226,0.01935483870967742,0.012903225806451613,30,26,11,0.36666666666666664,0
Steve Fuller,FullSt00,5.25,10.125,52.5,0.375,0.875,0.0,0.0,0.25,0.25,0.5185185185185185,5.185185185185185,0.037037037037037035,0.08641975308641975,49,43,21,0.42857142857142855,0
Steve Grogan,GrogSt00,6.0,11.625,81.875,0.625,0.375,0.0,0.0,0.25,0.125,0.5161290322580645,7.043010752688172,0.053763440860215055,0.03225806451612903,139,130,74,0.5323741007194245,1
Steve McNair,McNaSt00,6.625,12.25,99.25,0.5,0.25,0.625,0.0,0.25,0.25,0.5408163265306123,8.10204081632653,0.04081632653061224,0.02040816326530612,162,160,95,0.5864197530864198,1
Steve Pelluer,PellSt00,9.125,15.125,119.625,0.375,0.75,1.0,0.0,0.375,0.25,0.6033057851239669,7.909090909090909,0.024793388429752067,0.049586776859504134,32,28,10,0.3125,0
Steve Ramsey,RamsSt00,5.375,11.375,74.5,0.25,0.875,0.0,0.0,0.125,0.125,0.4725274725274725,6.549450549450549,0.02197802197802198,0.07692307692307693,40,30,17,0.425,0
Steve Spurrier,SpurSt00,6.75,12.0,67.625,0.375,1.0,0.0,0.0,0.125,0.125,0.5625,5.635416666666667,0.03125,0.08333333333333333,44,34,15,0.3409090909090909,0
Steve Stenstrom,StenSt00,7.5,13.75,90.625,0.25,0.5,1.625,0.0,0.0,0.0,0.5454545454545454,6.590909090909091,0.01818181818181818,0.03636363636363636,11,10,1,0.09090909090909091,0
Steve Tensi,TensSt00,3.375,7.875,62.875,0.875,0.125,0.0,0.0,0.25,0.125,0.42857142857142855,7.984126984126984,0.1111111111111111,0.015873015873015872,34,28,12,0.35294117647058826,0
Steve Walsh,WalsSt00,7.875,13.375,97.125,0.375,0.875,0.875,0.0,0.0,0.0,0.5887850467289719,7.261682242990654,0.028037383177570093,0.06542056074766354,47,40,23,0.48936170212765956,0
Tarvaris Jackson,JackTa00,7.125,12.5,75.375,0.375,0.625,0.875,0.0,0.125,0.125,0.57,6.03,0.03,0.05,38,35,18,0.47368421052631576,0
Teddy Bridgewater,BridTe00,8.625,14.125,101.5,0.125,0.625,1.875,0.125,0.125,0.125,0.6106194690265486,7.185840707964601,0.008849557522123894,0.04424778761061947,30,29,17,0.5666666666666667,0
Terrelle Pryor,PryoTe00,8.25,13.625,96.75,0.5,0.375,0.875,0.25,0.125,0.125,0.6055045871559633,7.10091743119266,0.03669724770642202,0.027522935779816515,10,10,3,0.3,0
Terry Bradshaw+,BradTe00,4.125,10.375,64.0,0.0,0.625,0.0,0.0,0.125,0.125,0.39759036144578314,6.168674698795181,0.0,0.060240963855421686,173,167,118,0.6820809248554913,1
Terry Hanratty,HanrTe00,5.25,10.5,77.5,0.75,1.125,0.0,0.0,0.0,0.0,0.5,7.380952380952381,0.07142857142857142,0.10714285714285714,18,12,4,0.2222222222222222,0
Tim Couch,CoucTi00,6.625,13.875,77.75,0.375,0.25,2.25,0.0,0.0,0.0,0.4774774774774775,5.603603603603603,0.02702702702702703,0.018018018018018018,59,59,22,0.3728813559322034,0
Tim Rattay,RattTi00,6.5,10.0,71.625,0.75,0.125,0.875,0.0,0.125,0.125,0.65,7.1625,0.075,0.0125,24,18,5,0.20833333333333334,0
Tim Tebow,TeboTi00,6.625,13.5,101.5,0.75,0.375,1.5,0.25,0.25,0.25,0.49074074074074076,7.518518518518518,0.05555555555555555,0.027777777777777776,15,15,8,0.5333333333333333,0
Timm Rosenbach,RoseTi00,6.5,12.25,77.0,0.125,0.875,1.375,0.0,0.125,0.125,0.5306122448979592,6.285714285714286,0.01020408163265306,0.07142857142857142,20,17,5,0.25,0
Tobin Rote,RoteTo00,2.375,8.0,41.5,0.125,0.625,0.0,0.0,0.25,0.25,0.296875,5.1875,0.015625,0.078125,124,109,51,0.4112903225806452,1
Todd Blackledge,BlacTo00,8.0,15.875,91.5,0.5,0.375,0.5,0.0,0.25,0.25,0.5039370078740157,5.7637795275590555,0.031496062992125984,0.023622047244094488,33,29,14,0.42424242424242425,0
Todd Collins,CollTo00,6.125,11.625,78.75,0.25,0.5,1.625,0.0,0.25,0.25,0.5268817204301075,6.774193548387097,0.021505376344086023,0.043010752688172046,25,21,12,0.48,0
Tom Brady,BradTo00,9.25,15.125,102.5,0.625,0.0,1.0,0.0,0.375,0.375,0.6115702479338843,6.776859504132231,0.04132231404958678,0.0,296,296,230,0.777027027027027,1
Tom Flores,FlorTo00,4.5,9.5,64.5,0.25,0.5,0.0,0.0,0.125,0.125,0.47368421052631576,6.7894736842105265,0.02631578947368421,0.05263157894736842,67,59,29,0.43283582089552236,0
Tom Hodson,HodsTo00,8.0,14.875,94.625,0.375,0.5,2.375,0.0,0.0,0.0,0.5378151260504201,6.361344537815126,0.025210084033613446,0.03361344537815126,11,11,1,0.09090909090909091,0
Tommy Kramer,KramTo00,7.0,12.5,97.375,1.0,0.5,0.0,0.0,0.25,0.125,0.56,7.79,0.08,0.04,114,110,55,0.4824561403508772,1
Tommy Maddox,MaddTo00,6.0,10.25,71.5,0.5,1.0,1.125,0.0,0.125,0.0,0.5853658536585366,6.975609756097561,0.04878048780487805,0.0975609756097561,42,38,18,0.42857142857142855,0
Tony Banks,BankTo00,6.125,12.0,74.0,0.625,0.5,2.0,0.0,0.0,0.0,0.5104166666666666,6.166666666666667,0.052083333333333336,0.041666666666666664,83,76,35,0.42168674698795183,1
Tony Eason,EasoTo00,4.875,10.125,58.625,0.125,0.625,1.625,0.0,0.125,0.125,0.48148148148148145,5.790123456790123,0.012345679012345678,0.06172839506172839,55,52,29,0.5272727272727272,0
Tony Romo,RomoTo00,10.25,15.75,136.125,0.875,0.5,0.75,0.0,0.25,0.25,0.6507936507936508,8.642857142857142,0.05555555555555555,0.031746031746031744,132,131,80,0.6060606060606061,1
Trent Dilfer,DilfTr00,4.125,9.0,45.0,0.125,0.75,0.625,0.0,0.0,0.0,0.4583333333333333,5.0,0.013888888888888888,0.08333333333333333,124,119,63,0.5080645161290323,1
Trent Green,GreeTr00,9.625,16.875,130.5,0.75,0.625,1.25,0.0,0.0,0.0,0.5703703703703704,7.733333333333333,0.044444444444444446,0.037037037037037035,117,114,56,0.47863247863247865,1
Trevor Siemian,SiemTr00,11.625,18.0,123.25,0.75,0.375,0.875,0.0,0.375,0.375,0.6458333333333334,6.847222222222222,0.041666666666666664,0.020833333333333332,23,22,11,0.4782608695652174,0
Troy Aikman+,AikmTr00,7.125,14.875,110.375,0.375,1.0,0.875,0.0,0.0,0.0,0.4789915966386555,7.420168067226891,0.025210084033613446,0.06722689075630252,172,171,103,0.5988372093023255,1
Turk Schonert,SchoTu00,6.5,11.625,87.125,0.0,0.5,1.75,0.0,0.125,0.0,0.5591397849462365,7.494623655913978,0.0,0.043010752688172046,20,11,9,0.45,0
Ty Detmer,DetmTy00,4.875,9.125,54.875,0.125,0.25,0.625,0.0,0.125,0.125,0.5342465753424658,6.013698630136986,0.0136986301369863,0.0273972602739726,33,26,11,0.3333333333333333,0
Tyler Thigpen,ThigTy00,7.25,14.5,79.375,0.5,0.5,1.25,0.25,0.0,0.0,0.5,5.474137931034483,0.034482758620689655,0.034482758620689655,15,12,1,0.06666666666666667,0
Vince Evans,EvanVi00,5.25,11.25,78.0,0.5,0.75,0.0,0.0,0.0,0.0,0.4666666666666667,6.933333333333334,0.044444444444444446,0.06666666666666667,49,36,14,0.2857142857142857,0
Vince Ferragamo,FerrVi00,4.5,8.875,71.75,0.75,0.625,0.0,0.0,0.375,0.375,0.5070422535211268,8.084507042253522,0.08450704225352113,0.07042253521126761,62,57,29,0.46774193548387094,0
Vinny Testaverde,TestVi00,8.25,19.375,129.25,0.625,0.625,2.0,0.0,0.0,0.0,0.4258064516129032,6.670967741935484,0.03225806451612903,0.03225806451612903,223,212,95,0.4260089686098655,1
Virgil Carter,CartVi00,3.75,9.625,48.75,0.375,0.5,0.0,0.0,0.375,0.375,0.38961038961038963,5.064935064935065,0.03896103896103896,0.05194805194805195,33,26,15,0.45454545454545453,0
Warren Moon+,MoonWa00,7.875,16.375,123.25,0.5,0.125,2.0,0.0,0.0,0.0,0.48091603053435117,7.526717557251908,0.030534351145038167,0.007633587786259542,212,209,107,0.5047169811320755,1
Y.A. Tittle+,TittY.00,5.5,10.75,63.375,0.0,0.875,0.0,0.0,0.0,0.0,0.5116279069767442,5.895348837209302,0.0,0.08139534883720931,156,131,81,0.5192307692307693,1
Zach Mettenberger,MettZa00,9.75,16.375,135.75,0.875,0.5,1.5,0.25,0.0,0.0,0.5954198473282443,8.290076335877863,0.05343511450381679,0.030534351145038167,11,10,0,0.0,0
Zeke Bratkowski,BratZe00,4.375,9.375,80.25,0.625,1.5,0.0,0.0,0.25,0.25,0.4666666666666667,8.56,0.06666666666666667,0.16,60,39,20,0.3333333333333333,0
